pair,logFC,AveExpr,t,P.Value,adj.P.Val,B,Protein
pbp1Δ / WT,-0.073333333333327,18.19,-1.31808924398808,0.232661171487036,0.432529085002286,-5.82318963185709,SRP101
pbp1Δ / WT,-0.100000000000001,16.9133333333333,-1.31755506893198,0.232829810085309,0.432553645839396,-5.82381776175215,LGE1
pbp1Δ / WT,-0.0466666666666633,17.3833333333333,-1.31670291556066,0.233099057729378,0.432764961748406,-5.82481950038775,SNU71
pbp1Δ / WT,0.0366666666666653,16.9316666666667,1.31520229248505,0.233573865475278,0.432793217880423,-5.82658264792165,SPA2
pbp1Δ / WT,-0.0366666666666653,17.1983333333333,-1.31520229248502,0.233573865475287,0.432793217880423,-5.82658264792168,NMD5
pbp1Δ / WT,-0.100000000000005,19.5566666666667,-1.31518034282268,0.23358081683665,0.432793217880423,-5.82660842908736,RPL8A
pbp1Δ / WT,-0.0499999999999972,17.6716666666667,-1.31284975193129,0.234319944711951,0.433620925916284,-5.829344456186,BUD23
pbp1Δ / WT,-0.043333333333333,16.2516666666667,-1.31278926054565,0.234339156513867,0.433620925916284,-5.82941543415631,BNI1
pbp1Δ / WT,0.0633333333333344,15.7983333333333,1.3095748028346,0.235362055249603,0.435224318777174,-5.83318446449069,PMT6
pbp1Δ / WT,-0.0666666666666664,17.42,-1.30853398412182,0.235694105366212,0.43533308836052,-5.8344037224522,CBC2
pbp1Δ / WT,0.0600000000000023,18.52,1.30840987336676,0.235733727689293,0.43533308836052,-5.83454907403713,NIT3
pbp1Δ / WT,-0.0466666666666669,18.0633333333333,-1.30592402875643,0.236528569860835,0.436511279789591,-5.83745869932148,NBA1
pbp1Δ / WT,-0.170000000000002,16.4583333333333,-1.30050016637708,0.238271031309518,0.438609699587816,-5.84379621453441,APE1
pbp1Δ / WT,0.0433333333333401,18.6216666666667,1.30042258980047,0.238296035133554,0.438609699587816,-5.84388674920293,NEW1
pbp1Δ / WT,0.0433333333333366,17.1483333333333,1.30042258980038,0.238296035133582,0.438609699587816,-5.84388674920304,CMK1
pbp1Δ / WT,0.0433333333333366,17.6883333333333,1.30042258980036,0.238296035133589,0.438609699587816,-5.84388674920306,NUM1
pbp1Δ / WT,0.143333333333334,18.5583333333333,1.29945795593046,0.238607140493963,0.438892050227825,-5.84501225262063,HAM1
pbp1Δ / WT,-0.109999999999996,16.305,-1.29598845651554,0.239729046281611,0.440664422590306,-5.84905637839771,ARG8
pbp1Δ / WT,0.0433333333333366,18.8816666666667,1.28839894890113,0.2421993657939,0.444911442247145,-5.85788109324278,DHH1
pbp1Δ / WT,0.0899999999999999,18.0683333333333,1.28481687028067,0.243373032913375,0.446772526779633,-5.86203571358353,CLU1
pbp1Δ / WT,0.0366666666666653,19.2183333333333,1.2813248623613,0.244521977867825,0.448585803827394,-5.86607937831661,RPB11
pbp1Δ / WT,-0.0400000000000027,16.53,-1.27871943851565,0.245382305067734,0.449571398949061,-5.86909220999343,CDC4
pbp1Δ / WT,0.0399999999999991,17.09,1.27871943851552,0.245382305067777,0.449571398949061,-5.86909220999357,PEX19
pbp1Δ / WT,0.0500000000000043,16.7283333333333,1.27670712483223,0.24604859291797,0.450495548743888,-5.87141672903833,PAH1
pbp1Δ / WT,-0.0500000000000007,16.825,-1.27382824015576,0.247004553725633,0.451948502970701,-5.8747385288133,TRS33
pbp1Δ / WT,-0.0566666666666649,17.8216666666667,-1.27191794139195,0.247640673862765,0.452814714428433,-5.87694029182883,TRZ1
pbp1Δ / WT,0.053333333333331,17.49,1.27027451662173,0.248189069024661,0.453519487259115,-5.87883290447042,ECM16
pbp1Δ / WT,0.0333333333333314,17.4166666666667,1.26535381605634,0.249837392515597,0.455677310136158,-5.88449107096093,DET1
pbp1Δ / WT,0.0466666666666704,19.2133333333333,1.26531258418041,0.249851244435474,0.455677310136158,-5.88453842735353,GLR1
pbp1Δ / WT,0.0833333333333321,16.3816666666667,1.26528310585988,0.249861148137901,0.455677310136158,-5.88457228377593,PEP12
pbp1Δ / WT,0.0599999999999987,18.8633333333333,1.26140821249896,0.251165956015267,0.457308881086461,-5.88901859898837,GAB1
pbp1Δ / WT,-0.0599999999999987,17.4833333333333,-1.26140821249895,0.251165956015269,0.457308881086461,-5.88901859898837,PWP1
pbp1Δ / WT,-0.136666666666663,17.695,-1.26041030718181,0.251502942429821,0.457308881086461,-5.89016235090493,COX12
pbp1Δ / WT,0.0366666666666688,19.145,1.26014215074915,0.251593564146202,0.457308881086461,-5.89046960732722,KRS1
pbp1Δ / WT,0.0499999999999972,18.6783333333333,1.25972034869287,0.251736166817971,0.457308881086461,-5.89095283374675,YJU3
pbp1Δ / WT,0.0866666666666696,17.2166666666667,1.25970392822312,0.251741719663837,0.457308881086461,-5.89097164347781,RTT106
pbp1Δ / WT,-0.116666666666667,13.1216666666667,-1.25760026002026,0.252453989500604,0.458056496763938,-5.89338019760279,HOS4
pbp1Δ / WT,0.0733333333333341,17.9366666666667,1.25751630177011,0.252482452761725,0.458056496763938,-5.89347627416482,RFA2
pbp1Δ / WT,0.0400000000000027,17.8933333333333,1.25663078201602,0.252782828587558,0.458302678800765,-5.89448937440376,SSZ1
pbp1Δ / WT,0.0533333333333346,17.6133333333333,1.25072966602089,0.25479246676905,0.461535324915547,-5.90122978503291,FOL1
pbp1Δ / WT,0.0599999999999987,16.0966666666667,1.24995751568014,0.25505644626338,0.461535324915547,-5.90211034849828,DFG5
pbp1Δ / WT,0.0366666666666653,19.7116666666667,1.24993730325467,0.255063359583223,0.461535324915547,-5.90213339444761,LSM2
pbp1Δ / WT,0.180000000000003,18.42,1.24930824465385,0.255278599641816,0.461624654193096,-5.90285052714277,FCY1
pbp1Δ / WT,0.0566666666666755,19.0716666666667,1.24604455336002,0.256397837996679,0.463347521522569,-5.90656768006729,YRB2
pbp1Δ / WT,-0.0599999999999987,16.2766666666667,-1.24434788106833,0.256981364432363,0.464041357634986,-5.90849777613708,YFH7
pbp1Δ / WT,0.056666666666672,19.315,1.24395902880668,0.257115261758228,0.464041357634986,-5.90893990223188,SMF3
pbp1Δ / WT,-0.043333333333333,16.7683333333333,-1.24343739522957,0.257294975720854,0.464064755302098,-5.9095328700496,DCC1
pbp1Δ / WT,-0.0600000000000023,16.54,-1.24249471966495,0.25762002315017,0.464350080587386,-5.91060407701891,AIR1
pbp1Δ / WT,-0.0966666666666676,18.4983333333333,-1.24116258138079,0.258079967766268,0.4644827806241,-5.91211701159069,YHM2
pbp1Δ / WT,-0.0900000000000034,18.7083333333333,-1.24084078447273,0.258191180254615,0.4644827806241,-5.91248233519036,SST2
pbp1Δ / WT,-0.0333333333333314,18.77,-1.24077832490919,0.258212770975323,0.4644827806241,-5.91255323647713,VIP1
pbp1Δ / WT,-0.0400000000000027,17.79,-1.23976098329602,0.258564660353008,0.4644827806241,-5.91370777268415,AFG2
pbp1Δ / WT,-0.0399999999999991,16.56,-1.23976098329589,0.258564660353052,0.4644827806241,-5.91370777268429,CHS2
pbp1Δ / WT,0.100000000000009,17.4733333333333,1.23938433424824,0.258695044903828,0.4644827806241,-5.91413506961697,ENA5
pbp1Δ / WT,-0.0800000000000018,17.1333333333333,-1.23765865164304,0.259293150313469,0.465256503753956,-5.9160917977252,YDR089W
pbp1Δ / WT,-0.053333333333331,17.0366666666667,-1.2366490059939,0.259643637129725,0.465522016186051,-5.91723585411391,CAB3
pbp1Δ / WT,0.06666666666667,19.62,1.23626896288238,0.259775670548666,0.465522016186051,-5.91766634421032,YNK1
pbp1Δ / WT,-0.173333333333325,19.99,-1.23395413265001,0.260581133027296,0.466660041542408,-5.92028670800694,ECM33
pbp1Δ / WT,0.100000000000001,16.8166666666667,1.23348082563956,0.260746088608855,0.466660041542408,-5.92082211864688,NSE3
pbp1Δ / WT,0.106666666666666,18.6366666666667,1.23146731857792,0.261448836295059,0.467502931992014,-5.92309842343176,THR4
pbp1Δ / WT,0.256666666666671,17.2483333333333,1.23116919846582,0.261553023755503,0.467502931992014,-5.92343526067533,RFA3
pbp1Δ / WT,0.180000000000003,16.5433333333333,1.23052664308176,0.261777706563928,0.467604208836593,-5.9241610960783,YPD1
pbp1Δ / WT,-0.0700000000000038,17.9516666666667,-1.2295611366826,0.262115628358286,0.467667809702595,-5.92525130434977,TSL1
pbp1Δ / WT,0.043333333333333,15.725,1.22946470061855,0.262149401054994,0.467667809702595,-5.92536016708909,YPR089W
pbp1Δ / WT,-0.053333333333331,16.58,-1.22752187222822,0.26283059359124,0.468582666216797,-5.92755223467448,FTH1
pbp1Δ / WT,0.0966666666666676,18.0883333333333,1.2265148056479,0.263184289144173,0.468912853193491,-5.92868765969671,UBC13
pbp1Δ / WT,-0.0466666666666669,16.8,-1.22532643513597,0.263602187539858,0.469356934052095,-5.93002676285158,NUP157
pbp1Δ / WT,-0.0666666666666664,18.5633333333333,-1.22463286710776,0.263846348877675,0.46939958059581,-5.93080793507271,SFH1
pbp1Δ / WT,0.153333333333329,18.1133333333333,1.22430036025166,0.263963472379606,0.46939958059581,-5.93118234446075,PET10
pbp1Δ / WT,0.103333333333335,16.215,1.22335086590413,0.264298171923703,0.469694643974244,-5.93225115056591,PAN2
pbp1Δ / WT,-0.0433333333333259,18.3816666666667,-1.2226527073062,0.264544507431684,0.469832395776884,-5.93303671359455,DED1
pbp1Δ / WT,-0.123333333333335,19.3616666666667,-1.22186648100146,0.264822152459243,0.470025542279383,-5.93392103980946,SUI1
pbp1Δ / WT,0.0366666666666688,18.7316666666667,1.22074884027254,0.265217262573573,0.470426795246815,-5.93517752985646,BIM1
pbp1Δ / WT,-0.0399999999999956,18.0833333333333,-1.21959917965848,0.265624220278679,0.47074355654556,-5.93646927918642,RIO1
pbp1Δ / WT,0.0433333333333294,16.185,1.21928889841524,0.265734145646092,0.47074355654556,-5.93681778019255,HSM3
pbp1Δ / WT,0.0600000000000023,16.4033333333333,1.21739026437962,0.266407637536466,0.471636421923654,-5.93894909278251,HRQ1
pbp1Δ / WT,0.0533333333333381,18.43,1.21420233583301,0.26754176538536,0.473216120409974,-5.94252308904572,PRM15
pbp1Δ / WT,-0.0833333333333286,18.5783333333333,-1.21392669870742,0.26764001923295,0.473216120409974,-5.94283183442008,RSM26
pbp1Δ / WT,0.0499999999999972,17.8083333333333,1.21255960473473,0.268127791582799,0.473777551730113,-5.94436249578639,GPI17
pbp1Δ / WT,0.0333333333333314,17.9766666666667,1.21198248720716,0.268333932614577,0.473838340340066,-5.94500834233111,YPR172W
pbp1Δ / WT,0.166666666666668,16.9966666666667,1.21124491608857,0.268597583642702,0.473838340340066,-5.94583347337591,GRX1
pbp1Δ / WT,0.0466666666666704,17.8366666666667,1.2109263690127,0.268711519517444,0.473838340340066,-5.94618974006122,GCV2
pbp1Δ / WT,0.0699999999999967,18.8983333333333,1.21027721269389,0.268943833596136,0.473838340340066,-5.94691558387252,PLP1
pbp1Δ / WT,-0.286666666666665,18.3333333333333,-1.21008262977573,0.26901350260054,0.473838340340066,-5.94713310659702,RPP2A
pbp1Δ / WT,-0.0599999999999952,15.8266666666667,-1.20708737709654,0.270087880095608,0.474178596950969,-5.95047873292198,DHR2
pbp1Δ / WT,0.0933333333333408,18.3033333333333,1.20667644973316,0.270235562777547,0.474178596950969,-5.95093732662891,ARE1
pbp1Δ / WT,0.0633333333333326,18.4016666666667,1.20655941176122,0.270277637534233,0.474178596950969,-5.95106792286547,PDX3
pbp1Δ / WT,0.0333333333333385,17.38,1.2064602287381,0.270313297878535,0.474178596950969,-5.95117858957102,IMH1
pbp1Δ / WT,-0.0333333333333314,17.18,-1.20646022873784,0.270313297878628,0.474178596950969,-5.95117858957131,ADE16
pbp1Δ / WT,-0.0499999999999936,18.9716666666667,-1.20520286429463,0.270765720302978,0.474178596950969,-5.95258104367216,TAL1
pbp1Δ / WT,-0.0433333333333366,17.2783333333333,-1.20287662593753,0.271604447867935,0.474178596950969,-5.95517330582979,BUD27
pbp1Δ / WT,-0.106666666666667,14.3,-1.20287544686989,0.271604873543623,0.474178596950969,-5.95517461894032,OSH3
pbp1Δ / WT,-0.0700000000000003,17.5516666666667,-1.20281376858058,0.271627141888111,0.474178596950969,-5.95524330803578,TRM10
pbp1Δ / WT,0.0699999999999967,16.6616666666667,1.2028137685805,0.271627141888142,0.474178596950969,-5.95524330803587,FMN1
pbp1Δ / WT,0.0500000000000007,19.305,1.20278021394815,0.271639257115097,0.474178596950969,-5.95528067580941,KRR1
pbp1Δ / WT,0.0466666666666633,18.7266666666667,1.20252626154136,0.271730964058795,0.474178596950969,-5.95556346619589,CAB4
pbp1Δ / WT,0.0366666666666653,17.865,1.20238883226701,0.271780603345604,0.474178596950969,-5.95571648591651,EDE1
pbp1Δ / WT,0.146666666666672,17.06,1.20233287021742,0.271800818986687,0.474178596950969,-5.95577879336097,FET4
pbp1Δ / WT,-0.0600000000000023,18.8133333333333,-1.20203306791665,0.27190914093857,0.474178596950969,-5.95611255861997,TOM70
pbp1Δ / WT,0.0433333333333366,18.295,1.19967299342766,0.272763149134885,0.474178596950969,-5.9587381746029,PPT1
pbp1Δ / WT,0.043333333333333,19.825,1.19967299342749,0.272763149134947,0.474178596950969,-5.95873817460309,SUA5
pbp1Δ / WT,-0.0433333333333294,18.765,-1.19967299342739,0.272763149134984,0.474178596950969,-5.9587381746032,EAF3
pbp1Δ / WT,-0.0433333333333294,18.525,-1.19967299342737,0.27276314913499,0.474178596950969,-5.95873817460322,HMO1
pbp1Δ / WT,0.103333333333332,17.1116666666667,1.19966124895008,0.272767404662502,0.474178596950969,-5.95875123242193,UTP30
pbp1Δ / WT,-0.0499999999999972,17.8516666666667,-1.19797842192577,0.273377750309875,0.474178596950969,-5.96062141563016,IOC3
pbp1Δ / WT,0.11333333333334,19.3866666666667,1.19729486692537,0.273626001476842,0.474178596950969,-5.96138060351262,DDP1
pbp1Δ / WT,-0.0399999999999991,19.1133333333333,-1.196656047588,0.273858179267751,0.474178596950969,-5.96208986007747,EMP24
pbp1Δ / WT,0.076666666666668,17.0416666666667,1.19606546188607,0.274072975866319,0.474178596950969,-5.96274535326031,GCV1
pbp1Δ / WT,0.076666666666668,15.2383333333333,1.19606546188605,0.274072975866326,0.474178596950969,-5.96274535326033,CEF1
pbp1Δ / WT,0.033333333333335,17.3066666666667,1.19563844771377,0.274228370684087,0.474178596950969,-5.9632191712047,PEP1
pbp1Δ / WT,-0.033333333333335,19.4133333333333,-1.19563844771376,0.274228370684088,0.474178596950969,-5.96321917120471,GRH1
pbp1Δ / WT,0.033333333333335,17.2633333333333,1.19563844771375,0.274228370684093,0.474178596950969,-5.96321917120472,CSL4
pbp1Δ / WT,-0.0333333333333279,17.1666666666667,-1.1956384477135,0.274228370684186,0.474178596950969,-5.963219171205,RRP43
pbp1Δ / WT,0.0600000000000023,16.98,1.19539170633121,0.274318196583205,0.474178596950969,-5.96349290872443,APE4
pbp1Δ / WT,-0.0433333333333294,17.855,-1.19021352732937,0.276209090432348,0.477150775092008,-5.96922942870267,SED5
pbp1Δ / WT,-0.0700000000000021,15.7483333333333,-1.18829195690733,0.276913595399006,0.477562466056658,-5.97135419715211,AIM24
pbp1Δ / WT,0.283333333333331,19.075,1.18803130921787,0.277009274064746,0.477562466056658,-5.97164224015483,GUK1
pbp1Δ / WT,0.0900000000000034,18.3583333333333,1.18794843475614,0.277039701539346,0.477562466056658,-5.97173381674691,BNA1
pbp1Δ / WT,0.0566666666666649,16.7383333333333,1.1876921734054,0.277133806209667,0.477562466056658,-5.97201696094653,DRS2
pbp1Δ / WT,0.0466666666666669,17.4066666666667,1.18623749356652,0.277668510311218,0.477892061964261,-5.97362351016341,DOP1
pbp1Δ / WT,-0.0466666666666633,18.5433333333333,-1.18623749356643,0.27766851031125,0.477892061964261,-5.97362351016351,RBS1
pbp1Δ / WT,0.0399999999999991,16.5066666666667,1.18565960996298,0.277881168826484,0.477962480126147,-5.97426137919423,KAP104
pbp1Δ / WT,-0.133333333333333,16.99,-1.18438875049065,0.278349325434756,0.478472002893716,-5.97566346349589,BAP2
pbp1Δ / WT,0.0766666666666715,18.675,1.18022248674397,0.279888777815787,0.480821276951442,-5.98025322741508,PXR1
pbp1Δ / WT,0.183333333333334,16.6816666666667,1.17044735496777,0.283529045187029,0.486659194703128,-5.99098149726942,COA4
pbp1Δ / WT,0.0566666666666649,18.245,1.16999015057018,0.283700283140877,0.486659194703128,-5.99148188424565,YMR226C
pbp1Δ / WT,0.0866666666666589,19.03,1.16969287769416,0.283811668344656,0.486659194703128,-5.99180716702841,YSA1
pbp1Δ / WT,0.0500000000000007,17.605,1.16810888162942,0.284405798314947,0.48719342686448,-5.99353951721351,RAM2
pbp1Δ / WT,0.0633333333333326,18.5883333333333,1.16750990399114,0.284630737829629,0.48719342686448,-5.9941942011076,GBP2
pbp1Δ / WT,-0.0700000000000003,17.0183333333333,-1.16746287515161,0.284648405347339,0.48719342686448,-5.99424559459822,HOS3
pbp1Δ / WT,-0.0433333333333294,18.2316666666667,-1.16604260554387,0.285182399638524,0.487807386720352,-5.99579704940456,SVF1
pbp1Δ / WT,-0.076666666666668,18.455,-1.16313030525872,0.286280009560363,0.489384070397107,-5.99897454519529,HSP60
pbp1Δ / WT,-0.0300000000000011,17.525,-1.16230491961544,0.286591733416665,0.48957959509953,-5.99987415923568,TMA22
pbp1Δ / WT,0.0733333333333324,15.6466666666667,1.16186282088628,0.28675881855837,0.48957959509953,-6.00035584721445,YGL159W
pbp1Δ / WT,-0.0566666666666649,16.6183333333333,-1.16143088639303,0.286922141432746,0.48957959509953,-6.0008263465159,RCM1
pbp1Δ / WT,-0.0599999999999987,17.7866666666667,-1.15922949944545,0.28775574515482,0.49070112669477,-6.00322252565205,NGL2
pbp1Δ / WT,-0.043333333333333,18.7183333333333,-1.15735090897937,0.288468724339548,0.491615713311061,-6.0052650193796,NOP16
pbp1Δ / WT,0.0366666666666724,18.6816666666667,1.15587719727103,0.289029078824998,0.492258487460562,-6.00686580726959,ATG27
pbp1Δ / WT,0.0533333333333346,18.5766666666667,1.15542907677452,0.289199650376579,0.492258487460562,-6.00735230636396,LAT1
pbp1Δ / WT,0.0399999999999991,17.7333333333333,1.15440442185876,0.289589990252296,0.492621603222579,-6.0084642562994,POP5
pbp1Δ / WT,0.186666666666664,19.93,1.15169885538119,0.290622794994002,0.493981030858991,-6.01139724137723,HUB1
pbp1Δ / WT,-0.0399999999999956,18.28,-1.15108213345988,0.290858650132836,0.493981030858991,-6.01206517590011,NUT1
pbp1Δ / WT,-0.0699999999999967,16.0316666666667,-1.15091751004359,0.290921634774663,0.493981030858991,-6.01224343027094,YMR124W
pbp1Δ / WT,0.0733333333333377,19.2933333333333,1.14697255282768,0.292434390845317,0.496246896172267,-6.01651006166261,ECT1
pbp1Δ / WT,-0.0333333333333243,17.28,-1.14558377340796,0.292968505297759,0.496850304840745,-6.01800980699257,CCT6
pbp1Δ / WT,-0.0866666666666625,17.4666666666667,-1.1446426101592,0.293330933659904,0.496937650157099,-6.01902549554206,ARG3
pbp1Δ / WT,0.0400000000000027,17.0233333333333,1.14452271024148,0.293377132306185,0.496937650157099,-6.01915485043188,MED6
pbp1Δ / WT,0.0433333333333401,19.0783333333333,1.14053511702556,0.29491706112856,0.498938711927582,-6.02345183663182,SEC11
pbp1Δ / WT,0.0433333333333366,18.1283333333333,1.14053511702547,0.294917061128593,0.498938711927582,-6.02345183663191,TYW3
pbp1Δ / WT,-0.076666666666668,18.1016666666667,-1.13970264473687,0.295239395857667,0.499180582425204,-6.02434765835925,CBF5
pbp1Δ / WT,0.193333333333332,17.11,1.13861927064086,0.29565932062395,0.499459817300433,-6.0255128316381,GPP1
pbp1Δ / WT,-0.0966666666666569,21.5516666666667,-1.13835073310887,0.295763485056095,0.499459817300433,-6.02580153223477,CBP6
pbp1Δ / WT,0.0566666666666684,18.2816666666667,1.13683795570879,0.296350856508231,0.499890489316016,-6.02742705930812,HEK2
pbp1Δ / WT,-0.033333333333335,18.3466666666667,-1.13630663932252,0.296557383349136,0.499890489316016,-6.02799763800918,NAT5
pbp1Δ / WT,0.0333333333333314,18.3433333333333,1.13630663932243,0.296557383349171,0.499890489316016,-6.02799763800927,WTM1
pbp1Δ / WT,0.0700000000000038,16.7883333333333,1.13505622377001,0.297043903267245,0.500407495637254,-6.02933976143956,YDL086W
pbp1Δ / WT,0.0633333333333326,18.615,1.13454036454028,0.297244810937306,0.500443018051133,-6.02989317104442,RPA43
pbp1Δ / WT,0.0566666666666684,17.7616666666667,1.13210422268815,0.298195126516716,0.50137695199401,-6.03250440153821,ESF1
pbp1Δ / WT,-0.033333333333335,17.76,-1.13175179999224,0.298332812486578,0.50137695199401,-6.03288184646306,SRP14
pbp1Δ / WT,-0.0399999999999991,16.72,-1.13173339496775,0.298340004492303,0.50137695199401,-6.03290155612256,ACT1
pbp1Δ / WT,-0.133333333333331,15.5,-1.13000158858645,0.299017376563612,0.502116830607662,-6.03475517310272,LYP1
pbp1Δ / WT,-0.096666666666664,15.495,-1.12968560126081,0.299141108568992,0.502116830607662,-6.03509318359314,CEP3
pbp1Δ / WT,0.0600000000000058,18.7566666666667,1.12892602741467,0.299438711178073,0.502313401572379,-6.03590544100603,PGI1
pbp1Δ / WT,-0.0466666666666669,16.5066666666667,-1.12713086549709,0.30014303792276,0.503191611168097,-6.03782367590221,INA17
pbp1Δ / WT,-0.0600000000000023,18.8033333333333,-1.12478809267423,0.30106428846666,0.504432218424272,-6.04032401931202,MAP1
pbp1Δ / WT,-0.0733333333333306,16.4533333333333,-1.12429490717762,0.301258523126072,0.504453952984271,-6.04084993543553,SCO2
pbp1Δ / WT,-0.0666666666666664,15.7533333333333,-1.12275995261795,0.301863710690879,0.50497996745257,-6.04248577729174,TFC1
pbp1Δ / WT,0.0833333333333357,17.375,1.12257788663544,0.301935560848392,0.50497996745257,-6.04267971124848,LNP1
pbp1Δ / WT,0.0366666666666688,17.4083333333333,1.12159011333753,0.302325621064848,0.505226847762877,-6.04373150776252,EFM1
pbp1Δ / WT,-0.0566666666666649,16.635,-1.12128483801855,0.302446255254385,0.505226847762877,-6.04405644503186,COG2
pbp1Δ / WT,0.0733333333333341,16.8266666666667,1.11883259568433,0.303416744691392,0.506018792759936,-6.04666449090538,DCR2
pbp1Δ / WT,0.0800000000000018,17.2666666666667,1.11857344427174,0.30351945599293,0.506018792759936,-6.0469398850671,GPI8
pbp1Δ / WT,-0.0566666666666684,18.8616666666667,-1.11825012281005,0.303647640642826,0.506018792759936,-6.04728341155417,CCS1
pbp1Δ / WT,-0.0566666666666649,17.0416666666667,-1.11825012280995,0.303647640642865,0.506018792759936,-6.04728341155428,SPP382
pbp1Δ / WT,0.0633333333333326,17.0416666666667,1.11725532230314,0.3040423224075,0.506373299377661,-6.04833996336836,GDE1
pbp1Δ / WT,-0.043333333333333,14.2283333333333,-1.11663152857419,0.304290025842121,0.506482740381951,-6.04900215810441,MPE1
pbp1Δ / WT,-0.0500000000000007,17.3116666666667,-1.11451343831726,0.305132349038433,0.50727797334173,-6.05124879356103,KRI1
pbp1Δ / WT,-0.0499999999999972,19.1383333333333,-1.11451343831717,0.305132349038468,0.50727797334173,-6.05124879356112,HOC1
pbp1Δ / WT,0.0700000000000003,17.055,1.11293556839583,0.305761089909132,0.508019769084845,-6.05292056733674,BUD14
pbp1Δ / WT,-0.086666666666666,15.32,-1.11213039427408,0.306082343714859,0.508250096991916,-6.05377304827406,TIM17
pbp1Δ / WT,-0.096666666666664,19.7916666666667,-1.11140024011464,0.306373906655808,0.508430877890944,-6.05454574387997,SML1
pbp1Δ / WT,-0.033333333333335,17.9366666666667,-1.10977167297505,0.307025047727492,0.508720177898582,-6.0562679702997,GFA1
pbp1Δ / WT,0.033333333333335,17.1633333333333,1.10977167297503,0.307025047727498,0.508720177898582,-6.05626797029972,PUS4
pbp1Δ / WT,-0.163333333333334,15.655,-1.10959283293231,0.307096621943808,0.508720177898582,-6.05645699213762,TIM8
pbp1Δ / WT,0.0600000000000005,15.0733333333333,1.10867999866876,0.307462165234133,0.508773934008246,-6.05742147737501,YSP2
pbp1Δ / WT,0.106666666666666,18.78,1.10855518108619,0.307512176170184,0.508773934008246,-6.05755331605815,TUM1
pbp1Δ / WT,-0.0733333333333377,17.3166666666667,-1.10814264068267,0.307677517404196,0.508773934008246,-6.05798899122496,TDA3
pbp1Δ / WT,-0.0366666666666653,17.075,-1.10730054675175,0.3080152462008,0.509029946660823,-6.05887797020085,PIL1
pbp1Δ / WT,0.143333333333338,19.1883333333333,1.10551761233994,0.308731315957101,0.509910535494725,-6.06075867125088,LTP1
pbp1Δ / WT,0.0600000000000023,16.8933333333333,1.10475995775158,0.309036023648801,0.510111063946984,-6.06155725339764,SGV1
pbp1Δ / WT,0.0666666666666664,15.6266666666667,1.10338151255714,0.309591031655178,0.510724268581127,-6.063009213569,ERP3
pbp1Δ / WT,-0.0533333333333346,18.5366666666667,-1.10279983396598,0.309825481043853,0.510808242739954,-6.06362154712569,RBG1
pbp1Δ / WT,-0.0466666666666633,17.3566666666667,-1.10070869038606,0.310669537839483,0.511702473273666,-6.06582109415401,ESC1
pbp1Δ / WT,-0.0566666666666684,17.8583333333333,-1.1005452148366,0.310735601808299,0.511702473273666,-6.06599292524233,STV1
pbp1Δ / WT,-0.109999999999996,17.815,-1.09917252269868,0.311290792124254,0.51231358632868,-6.06743509700639,HXT1
pbp1Δ / WT,0.106666666666669,17.4666666666667,1.09790745814232,0.311803174046451,0.512853565822266,-6.06876311451333,GRX5
pbp1Δ / WT,-0.0333333333333314,18.3966666666667,-1.09718279694132,0.312096991580755,0.512896109418456,-6.06952336998105,DUG2
pbp1Δ / WT,0.0366666666666688,18.135,1.09693471028907,0.31219763181993,0.512896109418456,-6.06978356409049,SPC3
pbp1Δ / WT,0.109999999999999,16.5583333333333,1.09613819637088,0.312520930391707,0.513060539557052,-6.07061868081843,YDR248C
pbp1Δ / WT,0.0500000000000043,18.085,1.09577994798397,0.312666430143284,0.513060539557052,-6.07099415743221,CST26
pbp1Δ / WT,-0.0366666666666617,18.5116666666667,-1.09018372599308,0.3149465176532,0.516497441737687,-6.07684867015114,SYO1
pbp1Δ / WT,-0.0433333333333348,15.6683333333333,-1.0869794016289,0.316258189717177,0.517906592468613,-6.08019169259793,IST1
pbp1Δ / WT,-0.0500000000000043,18.4783333333333,-1.08676063454249,0.316347903609636,0.517906592468613,-6.08041968399435,RPF1
pbp1Δ / WT,0.213333333333328,19.56,1.08618627158004,0.31658354242826,0.517906592468613,-6.08101811575196,TRX2
pbp1Δ / WT,-0.0300000000000011,19.0483333333333,-1.08581420586418,0.316736263162446,0.517906592468613,-6.08140565757368,RPT6
pbp1Δ / WT,0.0299999999999905,18.5283333333333,1.08581420586375,0.316736263162623,0.517906592468613,-6.08140565757413,SFH5
pbp1Δ / WT,-0.0633333333333326,16.9016666666667,-1.08272730271578,0.318005659951701,0.519589657048377,-6.08461745729027,SPT20
pbp1Δ / WT,-0.0666666666666629,16.8933333333333,-1.08199362263469,0.318307974612942,0.519589657048377,-6.08537990114475,ATG13
pbp1Δ / WT,0.0400000000000027,17.1133333333333,1.0817972808352,0.318388917529331,0.519589657048377,-6.08558388040281,RSA1
pbp1Δ / WT,0.0500000000000043,15.8816666666667,1.08145478822337,0.31853015210113,0.519589657048377,-6.0859396348168,RIB4
pbp1Δ / WT,-0.0333333333333385,18.74,-1.08104529803695,0.31869908177563,0.519589657048377,-6.08636487965511,MGE1
pbp1Δ / WT,0.0500000000000043,18.905,1.07970336781601,0.319253189641439,0.520188306072673,-6.08775766463581,LEM3
pbp1Δ / WT,0.0600000000000023,16.94,1.07363276119847,0.321769680185846,0.523941963882186,-6.09404346123608,TRM11
